num_passengers,sales_channel,trip_type,purchase_lead,length_of_stay,flight_hour,flight_day,route,booking_origin,wants_extra_baggage,wants_preferred_seat,wants_in_flight_meals,flight_duration,booking_complete,booking_timing,total_addons,flight_time_category,is_long_flight,lead_x_duration
1,Internet,round_trip,134,46,4,Fri,MELSGN,Australia,0,0,1,8.83,0,early,1,midnight,1,1183.22
2,Internet,round_trip,239,19,10,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,2110.37
1,Internet,round_trip,73,38,3,Wed,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,644.59
1,Internet,round_trip,114,38,6,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1006.62
1,Internet,round_trip,27,35,0,Thu,MELSGN,Australia,1,0,0,8.83,0,medium,1,midnight,1,238.41
1,Internet,round_trip,232,45,14,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,afternoon,1,2048.56
1,Internet,round_trip,12,22,8,Fri,MELSGN,Australia,1,1,1,8.83,0,medium,3,morning,1,105.96000000000001
1,Internet,round_trip,12,26,13,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,afternoon,1,105.96000000000001
1,Internet,round_trip,83,25,7,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,732.89
1,Internet,round_trip,76,28,5,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,671.08
1,Internet,round_trip,5,17,6,Fri,MELSGN,Australia,1,1,1,8.83,0,late,3,morning,1,44.15
1,Internet,round_trip,22,29,9,Sun,MELSGN,Australia,1,0,0,8.83,0,medium,1,morning,1,194.26
2,Internet,round_trip,46,33,9,Tue,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,406.18
1,Internet,round_trip,8,29,15,Sat,MELSGN,Australia,1,0,1,8.83,0,medium,2,afternoon,1,70.64
4,Internet,round_trip,6,57,6,Thu,MELSGN,Australia,1,0,0,8.83,0,late,1,morning,1,52.980000000000004
1,Internet,round_trip,48,30,21,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,423.84000000000003
1,Mobile,round_trip,26,20,22,Sat,MELSGN,Australia,0,0,1,8.83,0,medium,1,evening,1,229.58
3,Internet,round_trip,54,27,11,Sun,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,476.82
2,Internet,round_trip,331,17,23,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,evening,1,2922.73
1,Internet,round_trip,16,27,2,Sat,MELSGN,Australia,0,0,1,8.83,0,medium,1,midnight,1,141.28
1,Internet,round_trip,9,24,1,Wed,MELSGN,Australia,1,1,1,8.83,0,medium,3,midnight,1,79.47
1,Mobile,round_trip,446,50,10,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,3938.18
1,Internet,round_trip,10,102,2,Tue,MELSGN,Australia,1,0,0,8.83,0,medium,1,midnight,1,88.3
1,Mobile,round_trip,4,20,4,Sat,MELSGN,Australia,1,0,1,8.83,0,late,2,midnight,1,35.32
2,Internet,round_trip,20,22,4,Sat,MELSGN,Vietnam,1,1,0,8.83,1,medium,2,midnight,1,176.6
2,Internet,round_trip,47,24,8,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,415.01
2,Internet,round_trip,303,50,8,Sun,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,2675.4900000000002
4,Internet,round_trip,215,22,9,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1898.45
1,Internet,round_trip,1,26,3,Fri,MELSGN,Australia,1,0,1,8.83,0,late,2,midnight,1,8.83
1,Internet,round_trip,70,71,13,Mon,MELSGN,Australia,1,1,1,8.83,0,early,3,afternoon,1,618.1
1,Internet,round_trip,137,55,7,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1209.71
2,Internet,round_trip,212,19,9,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1871.96
1,Internet,round_trip,28,50,23,Tue,MELSGN,Australia,1,0,0,8.83,0,medium,1,evening,1,247.24
1,Internet,round_trip,27,91,12,Wed,MELSGN,Australia,1,0,0,8.83,0,medium,1,afternoon,1,238.41
1,Internet,round_trip,66,22,6,Sun,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,582.78
1,Internet,round_trip,86,26,12,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,759.38
2,Internet,round_trip,151,22,0,Fri,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,1333.33
1,Internet,round_trip,18,84,14,Fri,MELSGN,United States,1,0,0,8.83,0,medium,1,afternoon,1,158.94
2,Internet,round_trip,208,35,8,Thu,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1836.64
1,Internet,round_trip,65,48,4,Sun,MELSGN,Australia,0,0,0,8.83,0,early,0,midnight,1,573.95
2,Internet,round_trip,126,28,8,Sat,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1112.58
2,Internet,round_trip,18,17,11,Thu,MELSGN,Australia,1,1,1,8.83,0,medium,3,morning,1,158.94
1,Internet,round_trip,121,22,5,Thu,MELSGN,United States,1,0,0,8.83,0,early,1,morning,1,1068.43
2,Internet,round_trip,8,20,5,Tue,MELSGN,Vietnam,1,0,0,8.83,0,medium,1,morning,1,70.64
3,Internet,round_trip,160,19,22,Mon,MELSGN,Australia,1,1,1,8.83,0,early,3,evening,1,1412.8
1,Internet,round_trip,2,55,10,Thu,MELSGN,Australia,1,0,0,8.83,0,late,1,morning,1,17.66
1,Internet,round_trip,120,43,5,Sun,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1059.6
1,Internet,round_trip,34,39,1,Fri,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,300.22
1,Internet,round_trip,307,86,9,Wed,MELSGN,Vietnam,0,0,0,8.83,0,early,0,morning,1,2710.81
1,Internet,round_trip,226,18,8,Mon,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1995.58
1,Internet,round_trip,222,23,10,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1960.26
1,Internet,round_trip,111,51,11,Fri,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,980.13
1,Internet,round_trip,75,23,14,Thu,MELSGN,Australia,0,1,0,8.83,0,early,1,afternoon,1,662.25
2,Internet,round_trip,74,27,6,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,653.42
1,Mobile,round_trip,13,18,4,Mon,MELSGN,Vietnam,1,0,0,8.83,0,medium,1,midnight,1,114.79
1,Internet,round_trip,106,36,16,Mon,MELSGN,Vietnam,1,0,0,8.83,0,early,1,afternoon,1,935.98
1,Internet,round_trip,180,17,0,Fri,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,1589.4
1,Internet,round_trip,18,27,7,Sun,MELSGN,Vietnam,1,0,0,8.83,0,medium,1,morning,1,158.94
2,Internet,round_trip,224,50,14,Sun,MELSGN,Australia,1,1,1,8.83,0,early,3,afternoon,1,1977.92
1,Internet,round_trip,77,29,13,Mon,MELSGN,Australia,1,1,0,8.83,0,early,2,afternoon,1,679.91
2,Internet,round_trip,178,22,8,Tue,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,1571.74
1,Internet,round_trip,18,25,18,Fri,MELSGN,Australia,0,0,1,8.83,0,medium,1,evening,1,158.94
6,Internet,round_trip,259,18,16,Sun,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,2286.97
1,Mobile,round_trip,41,18,16,Sat,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,362.03000000000003
2,Internet,round_trip,38,31,14,Wed,MELSGN,Australia,1,1,0,8.83,0,early,2,afternoon,1,335.54
1,Internet,round_trip,87,60,10,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,768.21
1,Internet,round_trip,64,41,10,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,565.12
1,Internet,round_trip,97,24,21,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,856.51
2,Internet,round_trip,35,18,15,Sat,MELSGN,Australia,1,0,0,8.83,1,early,1,afternoon,1,309.05
2,Internet,round_trip,199,17,9,Wed,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,1757.17
4,Mobile,round_trip,199,26,11,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1757.17
1,Internet,round_trip,22,25,1,Sun,MELSGN,Australia,1,0,0,8.83,0,medium,1,midnight,1,194.26
1,Internet,round_trip,226,18,8,Mon,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1995.58
2,Internet,round_trip,84,23,1,Thu,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,741.72
4,Internet,round_trip,116,20,11,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,1024.28
1,Internet,round_trip,19,24,3,Mon,MELSGN,Australia,1,1,1,8.83,0,medium,3,midnight,1,167.77
1,Internet,round_trip,1,129,15,Thu,MELSGN,Australia,1,1,1,8.83,0,late,3,afternoon,1,8.83
1,Internet,round_trip,114,35,2,Tue,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,1006.62
1,Internet,round_trip,83,21,9,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,732.89
1,Internet,round_trip,26,22,13,Mon,MELSGN,Australia,1,0,0,8.83,0,medium,1,afternoon,1,229.58
1,Internet,round_trip,5,22,23,Tue,MELSGN,Australia,1,1,0,8.83,0,late,2,evening,1,44.15
1,Internet,round_trip,32,18,7,Sat,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,282.56
1,Internet,round_trip,10,90,7,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,88.3
2,Internet,round_trip,128,29,1,Sat,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,1130.24
2,Internet,round_trip,316,23,23,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,2790.28
1,Internet,round_trip,12,19,6,Fri,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,105.96000000000001
1,Internet,round_trip,33,32,20,Mon,MELSGN,Australia,1,0,1,8.83,0,early,2,evening,1,291.39
3,Internet,round_trip,15,17,3,Sun,MELSGN,Australia,1,0,1,8.83,0,medium,2,midnight,1,132.45
2,Internet,round_trip,146,24,10,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1289.18
1,Internet,round_trip,7,24,11,Sun,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,61.81
1,Internet,round_trip,28,64,7,Tue,MELSGN,Vietnam,1,0,1,8.83,0,medium,2,morning,1,247.24
1,Internet,round_trip,5,18,15,Wed,MELSGN,Australia,1,0,0,8.83,0,late,1,afternoon,1,44.15
4,Internet,round_trip,94,21,11,Thu,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,830.02
1,Internet,round_trip,37,26,11,Mon,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,326.71
1,Internet,round_trip,123,18,9,Sat,MELSGN,Vietnam,0,0,0,8.83,0,early,0,morning,1,1086.09
1,Internet,round_trip,228,26,1,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,2013.24
1,Internet,round_trip,51,21,16,Mon,MELSGN,China,1,0,1,8.83,0,early,2,afternoon,1,450.33
1,Internet,round_trip,32,17,8,Wed,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,282.56
1,Internet,round_trip,13,37,3,Thu,MELSGN,Vietnam,1,0,0,8.83,0,medium,1,midnight,1,114.79
1,Internet,round_trip,80,27,11,Thu,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,706.4
1,Internet,round_trip,22,29,12,Fri,MELSGN,Australia,1,0,1,8.83,0,medium,2,afternoon,1,194.26
1,Internet,round_trip,36,20,15,Mon,MELSGN,Vietnam,1,1,1,8.83,1,early,3,afternoon,1,317.88
1,Internet,round_trip,32,29,13,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,282.56
1,Internet,round_trip,88,71,13,Wed,MELSGN,Australia,1,1,0,8.83,0,early,2,afternoon,1,777.04
1,Internet,round_trip,61,23,12,Sat,MELSGN,Australia,1,0,0,8.83,0,early,1,afternoon,1,538.63
1,Internet,round_trip,20,43,3,Mon,MELSGN,Australia,1,0,1,8.83,0,medium,2,midnight,1,176.6
2,Internet,round_trip,34,33,8,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,300.22
2,Internet,round_trip,180,25,6,Mon,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1589.4
1,Internet,round_trip,39,22,12,Thu,MELSGN,Australia,0,0,1,8.83,0,early,1,afternoon,1,344.37
1,Internet,round_trip,19,38,10,Fri,MELSGN,Australia,1,1,1,8.83,0,medium,3,morning,1,167.77
1,Internet,round_trip,73,19,5,Thu,MELSGN,Vietnam,1,0,0,8.83,0,early,1,morning,1,644.59
2,Internet,round_trip,231,20,4,Sun,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,2039.73
4,Internet,round_trip,207,34,10,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,1827.81
1,Internet,round_trip,59,19,2,Mon,MELSGN,Australia,0,0,0,8.83,0,early,0,midnight,1,520.97
4,Internet,round_trip,52,27,0,Tue,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,459.16
1,Internet,round_trip,26,30,8,Sat,MELSGN,Vietnam,1,0,0,8.83,0,medium,1,morning,1,229.58
1,Internet,round_trip,90,32,14,Mon,MELSGN,Australia,1,0,0,8.83,0,early,1,afternoon,1,794.7
5,Internet,round_trip,135,34,5,Sat,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,1192.05
1,Internet,round_trip,51,17,8,Tue,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,450.33
1,Internet,round_trip,2,31,3,Fri,MELSGN,Australia,1,0,1,8.83,0,late,2,midnight,1,17.66
1,Internet,round_trip,104,22,6,Tue,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,918.32
3,Internet,round_trip,149,33,10,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1315.67
1,Internet,round_trip,0,39,4,Tue,MELSGN,Australia,0,0,0,8.83,0,late,0,midnight,1,0.0
1,Internet,round_trip,47,18,14,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,afternoon,1,415.01
1,Internet,round_trip,70,23,12,Tue,MELSGN,Malaysia,0,0,0,8.83,0,early,0,afternoon,1,618.1
3,Internet,round_trip,143,37,12,Sun,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,1262.69
1,Internet,round_trip,118,20,4,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,1041.94
1,Internet,round_trip,52,25,10,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,459.16
1,Internet,round_trip,193,18,7,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1704.19
1,Internet,round_trip,25,19,15,Tue,MELSGN,Australia,1,1,0,8.83,0,medium,2,afternoon,1,220.75
1,Internet,round_trip,1,43,3,Thu,MELSGN,Vietnam,1,0,0,8.83,0,late,1,midnight,1,8.83
1,Internet,round_trip,147,18,5,Tue,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1298.01
1,Internet,round_trip,102,24,14,Thu,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,900.66
2,Internet,round_trip,49,17,2,Tue,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,432.67
1,Internet,round_trip,60,21,0,Thu,MELSGN,Australia,0,0,1,8.83,0,early,1,midnight,1,529.8
1,Internet,round_trip,46,31,4,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,406.18
3,Internet,round_trip,222,21,8,Thu,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,1960.26
2,Internet,round_trip,282,24,9,Sat,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,2490.06
1,Internet,round_trip,142,26,0,Wed,MELSGN,Australia,0,0,1,8.83,0,early,1,midnight,1,1253.86
1,Internet,round_trip,87,55,0,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,768.21
1,Internet,round_trip,85,35,11,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,750.55
1,Internet,round_trip,50,26,21,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,441.5
1,Internet,round_trip,49,61,11,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,432.67
1,Internet,round_trip,140,42,5,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1236.2
1,Internet,round_trip,16,30,14,Sat,MELSGN,Australia,1,0,1,8.83,0,medium,2,afternoon,1,141.28
1,Internet,round_trip,96,17,3,Thu,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,847.6800000000001
1,Internet,round_trip,130,38,10,Sat,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1147.9
1,Internet,round_trip,291,68,4,Sun,MELSGN,Australia,0,1,0,8.83,0,early,1,midnight,1,2569.53
1,Internet,round_trip,16,89,2,Tue,MELSGN,Vietnam,1,1,1,8.83,1,medium,3,midnight,1,141.28
3,Internet,round_trip,209,26,23,Tue,MELSGN,Australia,1,0,1,8.83,0,early,2,evening,1,1845.47
1,Internet,round_trip,101,17,14,Mon,MELSGN,Australia,1,0,0,8.83,0,early,1,afternoon,1,891.83
2,Internet,round_trip,61,34,12,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,538.63
2,Internet,round_trip,50,20,23,Fri,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,441.5
1,Internet,round_trip,36,176,0,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,317.88
1,Internet,round_trip,166,29,12,Tue,MELSGN,Australia,1,1,1,8.83,0,early,3,afternoon,1,1465.78
1,Internet,round_trip,235,42,9,Thu,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,2075.05
1,Internet,round_trip,46,17,11,Sun,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,406.18
2,Internet,round_trip,68,23,12,Sat,MELSGN,Australia,1,1,1,8.83,1,early,3,afternoon,1,600.44
1,Internet,round_trip,234,40,1,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,2066.22
1,Internet,round_trip,63,33,17,Tue,MELSGN,Vietnam,1,0,0,8.83,0,early,1,afternoon,1,556.29
1,Internet,round_trip,130,38,0,Sat,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,1147.9
2,Internet,round_trip,179,18,8,Fri,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,1580.57
2,Internet,round_trip,17,17,5,Wed,MELSGN,Australia,1,1,0,8.83,0,medium,2,morning,1,150.11
1,Internet,round_trip,44,27,10,Wed,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,388.52
1,Internet,round_trip,23,22,12,Wed,MELSGN,Australia,1,1,1,8.83,0,medium,3,afternoon,1,203.09
2,Internet,round_trip,225,26,23,Mon,MELSGN,United States,1,1,1,8.83,0,early,3,evening,1,1986.75
1,Internet,round_trip,26,85,7,Sun,MELSGN,Vietnam,1,0,1,8.83,0,medium,2,morning,1,229.58
1,Internet,round_trip,96,20,10,Sun,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,847.6800000000001
1,Internet,round_trip,48,17,6,Sat,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,423.84000000000003
2,Internet,round_trip,83,19,10,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,732.89
1,Internet,round_trip,12,31,3,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,midnight,1,105.96000000000001
1,Internet,round_trip,140,23,0,Thu,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,1236.2
2,Internet,round_trip,71,22,7,Sun,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,626.93
2,Internet,round_trip,91,22,10,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,803.53
2,Internet,round_trip,112,23,10,Sun,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,988.96
4,Internet,round_trip,191,20,3,Mon,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,1686.53
1,Internet,round_trip,299,42,11,Wed,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,2640.17
4,Internet,round_trip,282,29,7,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,2490.06
1,Internet,round_trip,47,25,11,Sat,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,415.01
2,Mobile,round_trip,174,17,11,Thu,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,1536.42
1,Internet,round_trip,78,17,13,Mon,MELSGN,Vietnam,0,0,0,8.83,1,early,0,afternoon,1,688.74
2,Internet,round_trip,82,18,7,Sat,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,724.0600000000001
1,Internet,round_trip,14,59,7,Sun,MELSGN,Australia,1,0,0,8.83,0,medium,1,morning,1,123.62
1,Internet,round_trip,15,20,11,Mon,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,132.45
1,Internet,round_trip,178,33,12,Wed,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,1571.74
1,Internet,round_trip,90,32,4,Sat,MELSGN,Australia,1,0,1,8.83,0,early,2,midnight,1,794.7
3,Internet,round_trip,18,21,10,Mon,MELSGN,Australia,1,0,0,8.83,0,medium,1,morning,1,158.94
1,Internet,round_trip,45,17,9,Wed,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,397.35
1,Internet,round_trip,13,51,5,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,114.79
3,Internet,round_trip,152,44,10,Fri,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1342.16
1,Internet,round_trip,26,34,11,Sat,MELSGN,Australia,0,0,1,8.83,0,medium,1,morning,1,229.58
2,Internet,round_trip,104,40,11,Mon,MELSGN,Australia,0,1,0,8.83,0,early,1,morning,1,918.32
1,Internet,round_trip,3,25,9,Thu,MELSGN,Australia,0,0,0,8.83,0,late,0,morning,1,26.490000000000002
1,Internet,round_trip,38,23,4,Fri,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,335.54
1,Internet,round_trip,3,33,7,Sat,MELSGN,Australia,1,0,0,8.83,0,late,1,morning,1,26.490000000000002
1,Internet,round_trip,112,19,23,Tue,MELSGN,Australia,0,0,0,8.83,0,early,0,evening,1,988.96
5,Internet,round_trip,368,17,0,Fri,MELSGN,Australia,1,1,0,8.83,0,early,2,midnight,1,3249.44
1,Internet,round_trip,78,35,8,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,688.74
2,Internet,round_trip,374,40,7,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,3302.42
1,Mobile,round_trip,66,27,5,Thu,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,582.78
1,Internet,round_trip,110,22,10,Sat,MELSGN,Australia,0,0,0,8.83,0,early,0,morning,1,971.3
2,Internet,round_trip,83,29,6,Tue,MELSGN,Australia,1,1,1,8.83,0,early,3,morning,1,732.89
2,Internet,round_trip,192,29,13,Sun,MELSGN,Australia,1,0,1,8.83,0,early,2,afternoon,1,1695.3600000000001
1,Internet,round_trip,81,22,1,Tue,MELSGN,Australia,1,0,0,8.83,0,early,1,midnight,1,715.23
2,Internet,round_trip,6,22,10,Thu,MELSGN,Australia,1,1,0,8.83,0,late,2,morning,1,52.980000000000004
1,Internet,round_trip,59,38,23,Fri,MELSGN,Australia,1,0,0,8.83,0,early,1,evening,1,520.97
1,Internet,round_trip,6,25,9,Wed,MELSGN,Australia,1,0,0,8.83,0,late,1,morning,1,52.980000000000004
1,Internet,round_trip,316,50,8,Thu,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,2790.28
2,Internet,round_trip,285,23,11,Wed,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,2516.55
1,Internet,round_trip,9,29,12,Mon,MELSGN,Australia,1,0,0,8.83,0,medium,1,afternoon,1,79.47
2,Internet,round_trip,144,17,8,Fri,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,1271.52
2,Internet,round_trip,110,20,12,Thu,MELSGN,Australia,0,0,0,8.83,0,early,0,afternoon,1,971.3
1,Internet,round_trip,58,23,12,Sat,MELSGN,Australia,0,0,1,8.83,0,early,1,afternoon,1,512.14
2,Internet,round_trip,26,30,9,Sat,MELSGN,Australia,0,0,1,8.83,0,medium,1,morning,1,229.58
1,Internet,round_trip,19,24,6,Wed,MELSGN,Australia,0,0,1,8.83,0,medium,1,morning,1,167.77
2,Internet,round_trip,3,18,11,Mon,MELSGN,Australia,1,0,1,8.83,0,late,2,morning,1,26.490000000000002
1,Internet,round_trip,1,20,1,Fri,MELSGN,Australia,0,1,0,8.83,0,late,1,midnight,1,8.83
2,Internet,round_trip,220,24,7,Thu,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,1942.6
1,Internet,round_trip,40,31,10,Thu,MELSGN,Australia,0,0,1,8.83,0,early,1,morning,1,353.2
1,Internet,round_trip,38,26,8,Sun,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,335.54
1,Internet,round_trip,9,33,9,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,79.47
1,Internet,round_trip,7,91,4,Sat,MELSGN,Australia,1,0,1,8.83,1,medium,2,midnight,1,61.81
1,Mobile,round_trip,16,22,10,Sun,MELSGN,Australia,1,1,0,8.83,0,medium,2,morning,1,141.28
2,Internet,round_trip,129,43,6,Thu,MELSGN,Australia,1,0,1,8.83,0,early,2,morning,1,1139.07
2,Internet,round_trip,236,21,8,Mon,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,2083.88
1,Internet,round_trip,24,20,11,Thu,MELSGN,Australia,1,0,1,8.83,0,medium,2,morning,1,211.92000000000002
1,Internet,round_trip,48,52,11,Mon,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,423.84000000000003
1,Internet,round_trip,50,21,2,Wed,MELSGN,Australia,0,0,1,8.83,0,early,1,midnight,1,441.5
4,Internet,round_trip,50,17,8,Thu,MELSGN,Australia,1,1,0,8.83,0,early,2,morning,1,441.5
1,Internet,round_trip,37,37,3,Mon,MELSGN,Australia,1,1,1,8.83,0,early,3,midnight,1,326.71
1,Internet,round_trip,15,20,9,Mon,MELSGN,Australia,1,1,1,8.83,0,medium,3,morning,1,132.45
1,Internet,round_trip,58,17,8,Fri,MELSGN,Australia,1,0,0,8.83,0,early,1,morning,1,512.14
1,Internet,round_trip,41,31,2,Wed,MELSGN,Vietnam,1,0,0,8.83,0,early,1,midnight,1,362.03000000000003
1,Internet,round_trip,91,31,5,Tue,MELSGN,Vietnam,1,0,0,8.83,0,early,1,morning,1,803.53
1,Internet,round_trip,15,53,9,Wed,MELSGN,Australia,0,0,0,8.83,0,medium,0,morning,1,132.45
1,Internet,round_trip,30,17,1,Sun,MELSGN,Australia,1,0,0,8.83,0,medium,1,midnight,1,264.9
2,Internet,round_trip,6,18,4,Wed,MELSGN,Australia,1,0,0,8.83,0,late,1,midnight,1,52.980000000000004
1,Internet,round_trip,27,28,11,Fri,MELSGN,Australia,1,1,1,8.83,0,medium,3,morning,1,238.41
1,Internet,round_trip,17,24,15,Fri,MELSGN,Australia,1,0,1,8.83,0,medium,2,afternoon,1,150.11
1,Internet,round_trip,20,21,7,Thu,MELSGN,Vietnam,1,0,1,8.83,0,medium,2,morning,1,176.6
